	token	upos	ner
5949	Socialists	PROPN	E-ORG
5950	Socialists	PROPN	S-NORP
5951	Socialists	PROPN	E-ORG
5952	Socialists	PROPN	E-ORG
5953	Results	PROPN	O
5954	care	NOUN	O
5955	function	NOUN	O
5956	access	NOUN	O
5957	access	NOUN	O
5958	access	NOUN	O
5959	Green	ADJ	B-ORG
5960	arms	NOUN	O
5961	arms	NOUN	O
5962	Italy	PROPN	S-GPE
5963	minorities	NOUN	O
5964	minorities	NOUN	O
5965	Rule	NOUN	B-LAW
5966	Rule	NOUN	B-LAW
5967	economies	NOUN	O
5968	economies	NOUN	O
5969	economies	NOUN	O
5970	situations	NOUN	O
5971	situations	NOUN	O
5972	candles	NOUN	O
5973	law	NOUN	O
5974	law	NOUN	O
5975	law	NOUN	O
5976	coordination	NOUN	O
5977	surface	NOUN	O
5978	agreements	NOUN	O
5979	agreements	NOUN	O
5980	agreements	NOUN	O
5981	Debates	NOUN	O
5982	Debates	NOUN	O
5983	agenda	NOUN	O
5984	agenda	NOUN	O
5985	agenda	NOUN	O
5986	agenda	NOUN	O
5987	agenda	NOUN	O
5988	crisis	NOUN	O
5989	crisis	NOUN	O
5990	crisis	NOUN	O
5991	crisis	NOUN	O
5992	Conservatives	PROPN	O
5993	Conservatives	PROPN	S-NORP
5994	case	NOUN	O
5995	case	NOUN	O
5996	case	NOUN	O
5997	decision	NOUN	O
5998	decision	NOUN	O
5999	decision	NOUN	O
6000	operations	NOUN	O
6001	favour	NOUN	O
6002	favour	NOUN	O
6003	favour	NOUN	O
6004	favour	NOUN	O
6005	favour	NOUN	O
6006	Research	PROPN	I-ORG
6007	Research	PROPN	I-ORG
6008	Research	PROPN	I-ORG
6009	Outcome	NOUN	O
6010	Outcome	NOUN	O
6011	fleets	NOUN	O
6012	factor	NOUN	O
6013	Home	PROPN	I-ORG
6014	Home	PROPN	I-ORG
6015	threat	NOUN	O
6016	objection	NOUN	O
6017	Oil	NOUN	O
6018	Food	PROPN	I-ORG
6019	Food	PROPN	I-ORG
6020	abilities	NOUN	O
6021	hours	NOUN	E-TIME
6022	attempt	NOUN	O
6023	attempt	NOUN	O
6024	majority	NOUN	O
6025	majority	NOUN	O
6026	majority	NOUN	O
6027	majority	NOUN	O
6028	Debate	NOUN	O
6029	outcome	NOUN	O
6030	ruling	NOUN	O
6031	ruling	NOUN	O
6032	Taxes	NOUN	O
6033	sunflower	NOUN	O
6034	funds	NOUN	O
6035	funds	NOUN	O
6036	phases	NOUN	O
6037	opening	NOUN	O
6038	opening	NOUN	O
6039	names	NOUN	O
6040	names	NOUN	O
6041	names	NOUN	O
6042	selection	NOUN	O
6043	Containers	NOUN	O
6044	Internet	NOUN	O
6045	Valentine	PROPN	B-WORK_OF_ART
6046	Agreements	PROPN	E-ORG
6047	Corrections	NOUN	O
6048	Minister	PROPN	O
6049	Minister	PROPN	O
6050	Minister	PROPN	O
6051	Minister	PROPN	O
6052	detail	NOUN	O
6053	transparency	NOUN	O
6054	transparency	NOUN	O
6055	transparency	NOUN	O
6056	transparency	NOUN	O
6057	Lebanon	PROPN	S-GPE
6058	Lebanon	PROPN	S-GPE
6059	consultation	NOUN	O
6060	Committee	PROPN	I-ORG
6061	Committee	NOUN	I-ORG
6062	Committee	PROPN	E-ORG
6063	Committee	NOUN	I-ORG
6064	Committee	PROPN	E-ORG
6065	Iraq	PROPN	S-GPE
6066	Iraq	PROPN	S-GPE
6067	Iraq	PROPN	S-GPE
6068	Iraq	PROPN	S-GPE
6069	development	NOUN	O
6070	development	NOUN	O
6071	Madam	PROPN	O
6072	Madam	PROPN	O
6073	Madam	PROPN	O
6074	Madam	PROPN	O
6075	month	NOUN	E-DATE
6076	bridge	NOUN	O
6077	proposals	NOUN	O
6078	proposals	NOUN	O
6079	proposals	NOUN	O
6080	Affairs	PROPN	E-ORG
6081	Affairs	PROPN	E-ORG
6082	Affairs	PROPN	E-ORG
6083	Affairs	PROPN	E-ORG
6084	Affairs	NOUN	E-ORG
6085	Defence	PROPN	E-ORG
6086	cars	NOUN	O
6087	Finland	PROPN	S-GPE
6088	Finland	PROPN	S-GPE
6089	Finland	PROPN	S-GPE
6090	Finland	PROPN	S-GPE
6091	heads	NOUN	O
6092	focus	NOUN	O
6093	Bulgarians	PROPN	S-NORP
6094	path	NOUN	O
6095	colleagues	NOUN	O
6096	colleagues	NOUN	O
6097	colleagues	NOUN	O
6098	colleagues	NOUN	O
6099	disorder	NOUN	O
6100	news	NOUN	O
6101	package	NOUN	O
6102	efforts	NOUN	O
6103	efforts	NOUN	O
6104	week	NOUN	E-DATE
6105	talks	NOUN	O
6106	duties	NOUN	O
6107	duties	NOUN	O
6108	Republic	PROPN	E-GPE
6109	Republic	PROPN	I-GPE
6110	Republic	PROPN	E-GPE
6111	Republic	PROPN	E-GPE
6112	Republic	PROPN	E-GPE
6113	thefts	NOUN	O
6114	Bank	PROPN	E-ORG
6115	Ladies	NOUN	O
6116	White	PROPN	S-PERSON
6117	White	PROPN	O
6118	harvest	NOUN	O
6119	poultry	NOUN	O
6120	poverty	NOUN	O
6121	Council	PROPN	E-ORG
6122	Council	PROPN	S-ORG
6123	Council	PROPN	E-ORG
6124	Council	PROPN	E-ORG
6125	Council	NOUN	S-ORG
6126	banana	NOUN	O
6127	matters	NOUN	O
6128	matters	NOUN	O
6129	matters	NOUN	O
6130	Equal	ADJ	O
6131	Equal	ADJ	O
6132	December	PROPN	I-DATE
6133	December	PROPN	E-DATE
6134	contact	NOUN	O
6135	procedures	NOUN	O
6136	procedures	NOUN	O
6137	procedures	NOUN	O
6138	China	PROPN	S-GPE
6139	record	NOUN	O
6140	record	NOUN	O
6141	presentation	NOUN	O
6142	presentation	NOUN	O
6143	presentation	NOUN	O
6144	minutes	NOUN	I-TIME
6145	minutes	NOUN	E-TIME
6146	minutes	NOUN	E-TIME
6147	cooperation	NOUN	O
6148	cooperation	NOUN	O
6149	cooperation	NOUN	O
6150	cooperation	NOUN	O
6151	cooperation	NOUN	O
6152	solutions	NOUN	O
6153	solutions	NOUN	O
6154	document	NOUN	O
6155	benefit	NOUN	O
6156	Serbia	PROPN	S-GPE
6157	Serbia	PROPN	S-GPE
6158	Serbia	PROPN	S-GPE
6159	Serbia	PROPN	S-GPE
6160	Serbia	PROPN	S-GPE
6161	Union	PROPN	I-ORG
6162	Union	PROPN	E-ORG
6163	Union	PROPN	E-ORG
6164	Union	NOUN	S-ORG
6165	Union	NOUN	E-ORG
6166	independence	NOUN	O
6167	loan	NOUN	O
6168	thoughts	NOUN	O
6169	markets	NOUN	O
6170	objective	NOUN	O
6171	objective	NOUN	O
6172	objective	NOUN	O
6173	Signature	NOUN	O
6174	Signature	NOUN	O
6175	shipbuilding	NOUN	O
6176	shipbuilding	NOUN	O
6177	risks	NOUN	O
6178	portion	NOUN	O
6179	research	NOUN	O
6180	research	NOUN	O
6181	research	NOUN	O
6182	production	NOUN	O
6183	production	NOUN	O
6184	production	NOUN	O
6185	trends	NOUN	O
6186	incomes	NOUN	O
6187	Transparency	NOUN	O
6188	Transparency	NOUN	O
6189	condition	NOUN	O
6190	Seventh	PROPN	I-ORG
6191	Seventh	ADJ	S-ORDINAL
6192	letter	NOUN	O
6193	year	NOUN	I-DATE
6194	year	NOUN	I-DATE
6195	year	NOUN	E-DATE
6196	year	NOUN	O
6197	Minutes	NOUN	E-WORK_OF_ART
6198	Minutes	NOUN	E-WORK_OF_ART
6199	Minutes	NOUN	E-WORK_OF_ART
6200	Minutes	NOUN	O
6201	expectations	NOUN	O
6202	supervisors	NOUN	O
6203	supervisors	NOUN	O
6204	Policy	PROPN	O
6205	Sweden	PROPN	S-GPE
6206	injury	NOUN	O
6207	relation	NOUN	O
6208	relation	NOUN	O
6209	newsletter	NOUN	E-ORG
6210	security	NOUN	O
6211	security	NOUN	O
6212	security	NOUN	O
6213	file	NOUN	O
6214	Mrs	PROPN	O
6215	Mrs	PROPN	O
6216	Mrs	PROPN	O
6217	Mrs	PROPN	O
6218	Mrs	PROPN	O
6219	panel	NOUN	O
6220	layers	NOUN	O
6221	negotiators	NOUN	O
6222	reactors	NOUN	O
6223	representative	NOUN	O
6224	representative	NOUN	O
6225	election	NOUN	O
6226	election	ADJ	I-DATE
6227	New	PROPN	I-ORG
6228	counts	NOUN	O
6229	reminder	NOUN	O
6230	responsibility	NOUN	O
6231	responsibility	NOUN	O
6232	responsibility	NOUN	O
6233	invitation	NOUN	O
6234	Market	NOUN	O
6235	Market	PROPN	I-ORG
6236	touches	VERB	O
6237	Iran	PROPN	S-GPE
6238	Iran	PROPN	S-GPE
6239	Iran	PROPN	S-GPE
6240	Iran	PROPN	S-GPE
6241	Iran	PROPN	S-GPE
6242	examination	NOUN	O
6243	examination	NOUN	O
6244	player	NOUN	O
6245	targets	NOUN	O
6246	February	PROPN	E-DATE
6247	Party	PROPN	E-ORG
6248	Party	PROPN	I-ORG
6249	Party	PROPN	E-ORG
6250	fuel	NOUN	O
6251	career	NOUN	O
6252	adoption	NOUN	O
6253	anyone	PRON	O
6254	living	NOUN	O
6255	amendment	NOUN	O
6256	amendment	NOUN	O
6257	amendment	NOUN	O
6258	amendment	NOUN	O
6259	amendment	NOUN	O
6260	Somalia	PROPN	S-GPE
6261	Somalia	PROPN	S-GPE
6262	Somalia	PROPN	S-GPE
6263	Somalia	PROPN	S-GPE
6264	income	NOUN	O
6265	being	NOUN	O
6266	Africa	PROPN	E-LOC
6267	Industry	PROPN	I-ORG
6268	tasks	NOUN	O
6269	labourers	NOUN	O
6270	fall	NOUN	O
6271	fall	NOUN	O
6272	backing	NOUN	O
6273	firms	NOUN	O
6274	representatives	NOUN	O
6275	representatives	NOUN	O
6276	representatives	NOUN	O
6277	profitability	NOUN	O
6278	profitability	NOUN	O
6279	construction	NOUN	O
6280	peacekeeping	NOUN	O
6281	peacekeeping	NOUN	O
6282	peacekeeping	NOUN	O
6283	peacekeeping	NOUN	O
6284	abuses	NOUN	O
6285	abuses	NOUN	O
6286	imports	NOUN	O
6287	imports	NOUN	O
6288	Institutions	NOUN	E-ORG
6289	meetings	NOUN	O
6290	meetings	NOUN	O
6291	meetings	NOUN	O
6292	Agriculture	PROPN	I-ORG
6293	Agriculture	NOUN	I-ORG
6294	Agriculture	NOUN	I-ORG
6295	instruments	NOUN	O
6296	proposal	NOUN	O
6297	proposal	NOUN	O
6298	proposal	NOUN	O
6299	proposal	NOUN	O
6300	English	ADJ	S-LANGUAGE
6301	Controls	NOUN	O
6302	chains	NOUN	O
6303	arrangement	NOUN	O
6304	arrangement	NOUN	O
6305	borders	NOUN	O
6306	ruins	NOUN	O
6307	church	NOUN	O
6308	manner	NOUN	O
6309	manner	NOUN	O
6310	community	NOUN	O
6311	indications	NOUN	O
6312	formation	NOUN	O
6313	forestry	NOUN	O
6314	forestry	NOUN	O
6315	tool	NOUN	O
6316	tool	NOUN	O
6317	petitioners	NOUN	O
6318	petitioners	NOUN	O
6319	petitioners	NOUN	O
6320	Ireland	PROPN	E-GPE
6321	Ireland	PROPN	S-GPE
6322	Ireland	PROPN	S-GPE
6323	Simon	PROPN	B-PERSON
6324	Turkey	PROPN	S-GPE
6325	Turkey	PROPN	S-GPE
6326	colleague	NOUN	O
6327	colleague	NOUN	O
6328	colleague	NOUN	O
6329	colleague	NOUN	O
6330	colleague	NOUN	O
6331	quality	ADJ	O
6332	immigration	NOUN	O
6333	immigration	NOUN	O
6334	Regional	PROPN	I-ORG
6335	Community	NOUN	S-ORG
6336	Community	NOUN	O
6337	Community	NOUN	E-ORG
6338	Community	NOUN	S-ORG
6339	Community	PROPN	E-ORG
6340	Constitution	NOUN	E-LAW
6341	manufacturing	NOUN	O
6342	Spain	PROPN	S-GPE
6343	Spain	PROPN	S-GPE
6344	Exchanges	NOUN	O
6345	Rural	PROPN	I-ORG
6346	Rural	PROPN	I-ORG
6347	Rural	PROPN	I-ORG
6348	Rural	PROPN	I-ORG
6349	textiles	NOUN	O
6350	textiles	NOUN	O
6351	labelling	NOUN	O
6352	labelling	NOUN	O
6353	labelling	NOUN	O
6354	labelling	NOUN	O
6355	labelling	NOUN	O
6356	signatures	NOUN	O
6357	Georgia	PROPN	S-GPE
6358	Georgia	PROPN	S-GPE
6359	Georgia	PROPN	S-GPE
6360	greenhouse	NOUN	O
6361	Yesterday	NOUN	S-DATE
6362	Germany	PROPN	S-GPE
6363	Germany	PROPN	E-GPE
6364	Rail	NOUN	E-FAC
6365	witness	NOUN	O
6366	feasibility	NOUN	O
6367	religion	NOUN	O
6368	cancers	NOUN	O
6369	Spanish	PROPN	I-ORG
6370	officials	NOUN	O
6371	population	NOUN	O
6372	views	NOUN	O
6373	views	NOUN	O
6374	March	PROPN	I-DATE
6375	March	PROPN	I-DATE
6376	March	PROPN	E-DATE
6377	Promotion	NOUN	O
6378	affairs	NOUN	O
6379	communities	NOUN	O
6380	minus	NOUN	O
6381	forces	NOUN	O
6382	Daniel	PROPN	B-PERSON
6383	compromise	NOUN	O
6384	compromise	NOUN	O
6385	compromise	NOUN	O
6386	discharge	NOUN	O
6387	discharge	NOUN	O
6388	discharge	NOUN	O
6389	discharge	NOUN	O
6390	exchange	NOUN	O
6391	exchange	NOUN	O
6392	expert	NOUN	O
6393	expert	NOUN	O
6394	resolutions	NOUN	O
6395	resolutions	NOUN	O
6396	resolutions	NOUN	O
6397	resolutions	NOUN	O
6398	resolutions	NOUN	O
6399	amendments	NOUN	O
6400	amendments	NOUN	O
6401	amendments	NOUN	O
6402	amendments	NOUN	O
6403	amendments	NOUN	O
6404	mechanism	NOUN	O
6405	breaches	NOUN	O
6406	breaches	NOUN	O
6407	Constitutional	ADJ	I-ORG
6408	Constitutional	ADJ	I-ORG
6409	EU	PROPN	S-ORG
6410	EU	PROPN	S-ORG
6411	EU	PROPN	S-ORG
6412	EU	PROPN	S-ORG
6413	EU	PROPN	S-ORG
6414	EU	PROPN	S-ORG
6415	EU	PROPN	S-ORG
6416	EU	PROPN	S-ORG
6417	EU	PROPN	S-ORG
6418	EU	PROPN	S-ORG
6419	framework	NOUN	O
6420	framework	NOUN	O
6421	framework	NOUN	O
6422	framework	NOUN	O
6423	framework	NOUN	O
6424	ideas	NOUN	O
6425	accessibility	NOUN	O
6426	difficulty	NOUN	O
6427	awareness	NOUN	O
6428	projects	NOUN	O
6429	behalf	NOUN	O
6430	behalf	NOUN	O
6431	behalf	NOUN	O
6432	behalf	NOUN	O
6433	behalf	NOUN	O
6434	locust	NOUN	O
6435	road	NOUN	O
6436	road	NOUN	O
6437	initiatives	NOUN	O
6438	initiatives	NOUN	O
6439	initiatives	NOUN	O
6440	initiatives	NOUN	O
6441	initiatives	NOUN	O
6442	clarifications	NOUN	O
6443	clarifications	NOUN	O
6444	clarifications	NOUN	O
6445	clarifications	NOUN	O
6446	clarifications	NOUN	O
6447	privilege	NOUN	O
6448	Islam	PROPN	S-NORP
6449	Internal	PROPN	I-ORG
6450	Internal	PROPN	I-ORG
6451	objectives	NOUN	O
6452	objectives	NOUN	O
6453	Presidents	PROPN	E-ORG
6454	Presidents	PROPN	E-ORG
6455	management	NOUN	O
6456	management	NOUN	O
6457	Haiti	PROPN	S-GPE
6458	Haiti	PROPN	S-GPE
6459	Haiti	PROPN	S-GPE
6460	pledge	NOUN	O
6461	Cameroon	PROPN	S-GPE
6462	Cameroon	PROPN	S-GPE
6463	bureaucracy	NOUN	O
6464	competitiveness	NOUN	O
6465	competitiveness	NOUN	O
6466	competitiveness	NOUN	O
6467	competitiveness	NOUN	O
6468	competitiveness	NOUN	O
6469	reconsideration	NOUN	O
6470	reconsideration	NOUN	O
6471	reconsideration	NOUN	O
6472	Christmas	PROPN	E-PERSON
6473	Christmas	PROPN	E-EVENT
6474	Ukraine	PROPN	S-GPE
6475	Ukraine	PROPN	S-GPE
6476	collaboration	NOUN	O
6477	neighbouring	VERB	O
6478	Democrat	PROPN	I-ORG
6479	Yemen	PROPN	S-GPE
6480	Yemen	PROPN	S-GPE
6481	Yemen	PROPN	S-GPE
6482	Yemen	PROPN	S-GPE
6483	Education	NOUN	E-ORG
6484	Armstrong	PROPN	E-PERSON
6485	Directive	NOUN	E-LAW
6486	Directive	NOUN	S-ORG
6487	commitments	NOUN	O
6488	commitments	NOUN	O
6489	Nigeria	PROPN	S-GPE
6490	competition	NOUN	O
6491	Map	PROPN	E-LOC
6492	populations	NOUN	O
6493	populations	NOUN	O
6494	assassination	NOUN	O
6495	assassination	NOUN	O
6496	explosion	NOUN	O
6497	Steering	NOUN	O
6498	aviation	NOUN	O
6499	aviation	NOUN	O
6500	landmines	NOUN	O
6501	implementation	NOUN	O
6502	implementation	NOUN	O
6503	implementation	NOUN	O
6504	implementation	NOUN	O
6505	implementation	NOUN	O
6506	Recovery	PROPN	I-LAW
6507	Tourism	PROPN	E-ORG
6508	Tourism	PROPN	E-ORG
6509	Tourism	NOUN	I-ORG
6510	Tourism	PROPN	E-ORG
6511	subsidiaries	NOUN	O
6512	prisoners	NOUN	O
6513	Lisbon	PROPN	E-LAW
6514	Lisbon	PROPN	I-LAW
6515	Lisbon	PROPN	E-LAW
6516	Lisbon	PROPN	E-LAW
6517	requests	NOUN	O
6518	application	NOUN	O
6519	politicians	NOUN	O
6520	politicians	NOUN	O
6521	participation	NOUN	O
6522	May	PROPN	I-DATE
6523	figure	NOUN	O
6524	figure	NOUN	O
6525	thinkers	NOUN	O
6526	bays	NOUN	O
6527	Consumers	NOUN	O
6528	Report	NOUN	O
6529	Report	NOUN	O
6530	Report	PROPN	E-ORG
6531	requirements	NOUN	O
6532	requirements	NOUN	O
6533	African	PROPN	I-ORG
6534	residue	NOUN	O
6535	Sustainable	PROPN	I-LAW
6536	Change	PROPN	I-LAW
6537	draft	NOUN	O
6538	draft	NOUN	O
6539	draft	NOUN	O
6540	draft	NOUN	O
6541	company	NOUN	O
6542	company	NOUN	O
6543	improvements	NOUN	O
6544	property	NOUN	O
6545	introduction	NOUN	O
6546	Criminal	ADJ	O
6547	Chair	NOUN	O
6548	Establishment	NOUN	O
6549	Establishment	NOUN	O
6550	Establishment	NOUN	I-LAW
6551	Voting	NOUN	O
6552	Decision	PROPN	E-LAW
6553	Partnership	NOUN	I-LAW
6554	Partnership	PROPN	E-LAW
6555	Partnership	PROPN	I-LAW
6556	councils	NOUN	O
6557	Enforcement	NOUN	O
6558	Secretary	PROPN	O
6559	priorities	NOUN	O
6560	incident	NOUN	O
6561	usefulness	NOUN	O
6562	chairman	NOUN	O
6563	chairman	NOUN	O
6564	crossings	NOUN	O
6565	effectiveness	NOUN	O
6566	threats	NOUN	O
6567	threats	NOUN	O
6568	Neighbourhood	NOUN	E-ORG
6569	interpreters	NOUN	O
6570	interpreters	NOUN	O
6571	interpreters	NOUN	O
6572	fisheries	NOUN	O
6573	fisheries	NOUN	O
6574	fisheries	NOUN	O
6575	fisheries	NOUN	O
6576	fisheries	NOUN	O
6577	gallery	NOUN	O
6578	gallery	NOUN	O
6579	gallery	NOUN	O
6580	condemnation	NOUN	O
6581	export	NOUN	O
6582	revolutions	NOUN	O
6583	councillor	NOUN	O
6584	deforestation	NOUN	O
6585	deforestation	NOUN	O
6586	tribute	NOUN	O
6587	migration	NOUN	O
6588	extension	NOUN	O
6589	ethnicity	NOUN	O
6590	institutions	NOUN	O
6591	institutions	NOUN	O
6592	institutions	NOUN	O
6593	institutions	NOUN	O
6594	institutions	NOUN	O
6595	guarantees	NOUN	O
6596	People	PROPN	I-ORG
6597	People	PROPN	I-ORG
6598	People	PROPN	I-GPE
6599	carbon	NOUN	O
6600	childcare	NOUN	O
6601	integration	NOUN	O
6602	integration	NOUN	O
6603	integration	NOUN	O
6604	breakdown	NOUN	O
6605	indicators	NOUN	O
6606	operation	NOUN	O
6607	dialogue	NOUN	O
6608	dialogue	NOUN	O
6609	Sri	PROPN	B-GPE
6610	Sri	PROPN	B-GPE
6611	camera	NOUN	O
6612	execution	NOUN	O
6613	Closure	NOUN	O
6614	Environment	PROPN	I-ORG
6615	Environment	PROPN	I-ORG
6616	windscreen	NOUN	O
6617	rejection	NOUN	O
6618	Chairman	NOUN	O
6619	sort	NOUN	O
6620	declaration	NOUN	O
6621	declaration	NOUN	O
6622	declaration	NOUN	O
6623	networks	NOUN	O
6624	UN	PROPN	S-ORG
6625	UN	PROPN	S-ORG
6626	Commission	NOUN	S-ORG
6627	Commission	NOUN	S-ORG
6628	Commission	NOUN	S-ORG
6629	Commission	NOUN	E-ORG
6630	Commission	NOUN	S-ORG
6631	Commission	NOUN	S-ORG
6632	coordinators	NOUN	O
6633	coordinators	NOUN	O
6634	bomb	NOUN	O
6635	shipyards	NOUN	O
6636	Agency	PROPN	E-ORG
6637	section	NOUN	O
6638	section	NOUN	O
6639	workers	NOUN	O
6640	money	NOUN	O
6641	budgets	NOUN	O
6642	budgets	NOUN	O
6643	piece	NOUN	O
6644	Uganda	PROPN	S-GPE
6645	Uganda	PROPN	S-GPE
6646	Uganda	PROPN	S-GPE
6647	communication	NOUN	O
6648	communication	NOUN	O
6649	duplication	NOUN	O
6650	duplication	NOUN	O
6651	Social	PROPN	I-ORG
6652	Social	ADJ	I-ORG
6653	Validation	NOUN	I-ORG
6654	deadlines	NOUN	O
6655	obstacles	NOUN	O
6656	elections	NOUN	O
6657	arrangements	NOUN	O
6658	arrangements	NOUN	O
6659	arrangements	NOUN	O
6660	assistance	NOUN	O
6661	assistance	NOUN	O
6662	whole	ADJ	O
6663	whole	ADJ	O
6664	discussions	NOUN	O
6665	Border	PROPN	I-LAW
6666	consumer	NOUN	O
6667	pollutants	NOUN	O
6668	practices	NOUN	O
6669	monitoring	NOUN	O
6670	pleas	NOUN	O
6671	founding	VERB	O
6672	onwards	ADV	O
6673	errors	NOUN	O
6674	mortality	NOUN	O
6675	Gender	PROPN	B-LAW
6676	feed	NOUN	O
6677	encouragement	NOUN	O
6678	contribution	NOUN	O
6679	contribution	NOUN	O
6680	contribution	NOUN	O
6681	contribution	NOUN	O
6682	contribution	NOUN	O
6683	programmes	NOUN	O
6684	programmes	NOUN	O
6685	programmes	NOUN	O
6686	programmes	NOUN	O
6687	temperature	NOUN	O
6688	rainfall	NOUN	O
6689	bombs	NOUN	O
6690	Morgan	PROPN	S-PERSON
6691	Implementation	NOUN	O
6692	Implementation	NOUN	O
6693	Implementation	NOUN	O
6694	Implementation	NOUN	O
6695	compliance	NOUN	O
6696	compliance	NOUN	O
6697	taxation	NOUN	O
6698	Helsinki	PROPN	S-GPE
6699	Joint	ADJ	O
6700	Joint	PROPN	B-ORG
6701	Van	PROPN	I-PERSON
6702	mark	VERB	O
6703	mark	NOUN	O
6704	Investigations	NOUN	O
6705	Monetary	PROPN	I-ORG
6706	Monetary	PROPN	I-ORG
6707	constitutions	NOUN	O
6708	insider	NOUN	O
6709	percentages	NOUN	O
6710	violations	NOUN	O
6711	emissions	NOUN	O
6712	emissions	NOUN	O
6713	emissions	NOUN	O
6714	upgrading	NOUN	O
6715	Scoreboard	PROPN	E-ORG
6716	sincerity	NOUN	O
6717	quotas	NOUN	O
6718	quotas	NOUN	O
6719	game	NOUN	O
6720	source	NOUN	O
6721	condolence	NOUN	O
6722	energies	NOUN	O
6723	Efficiency	PROPN	I-ORG
6724	injuries	NOUN	O
6725	hazards	NOUN	O
6726	regard	NOUN	O
6727	regard	NOUN	O
6728	euro	NOUN	O
6729	euro	NOUN	O
6730	euro	NOUN	E-MONEY
6731	euro	NOUN	O
6732	Davies	PROPN	S-PERSON
6733	reality	NOUN	O
6734	agencies	NOUN	O
6735	rationale	NOUN	O
6736	exemptions	NOUN	O
6737	mechanisms	NOUN	O
6738	Korea	PROPN	E-GPE
6739	grounds	NOUN	O
6740	mixtures	NOUN	O
6741	materials	NOUN	O
6742	devastation	NOUN	O
6743	Horn	PROPN	I-LOC
6744	Horn	PROPN	I-LOC
6745	Horn	PROPN	I-LOC
6746	Independence	PROPN	I-ORG
6747	fans	NOUN	O
6748	Approval	NOUN	O
6749	Approval	NOUN	O
6750	organisation	NOUN	O
6751	Texts	NOUN	O
6752	savings	NOUN	O
6753	Membership	NOUN	O
6754	subsidy	NOUN	O
6755	Amendment	NOUN	B-LAW
6756	Amendment	NOUN	B-LAW
6757	Amendment	NOUN	E-LAW
6758	Amendment	NOUN	B-LAW
6759	Amendment	NOUN	B-LAW
6760	Dr	PROPN	O
6761	Cloning	NOUN	O
6762	outbreaks	NOUN	O
6763	Progressive	PROPN	I-ORG
6764	substances	NOUN	O
6765	scale	NOUN	O
6766	drivers	NOUN	O
6767	Amendments	NOUN	B-LAW
6768	enlargement	NOUN	O
6769	enlargement	ADJ	O
6770	enlargement	ADJ	O
6771	diversity	NOUN	O
6772	diversity	NOUN	O
6773	ingredients	NOUN	O
6774	indication	NOUN	O
6775	Entrepreneurs	NOUN	O
6776	Tibetan	ADJ	S-NORP
6777	Tibetan	ADJ	S-NORP
6778	televising	NOUN	O
6779	figures	NOUN	O
6780	confrontations	NOUN	O
6781	margins	NOUN	O
6782	Protests	NOUN	O
6783	footballers	NOUN	O
6784	importers	NOUN	O
6785	sense	NOUN	O
6786	tellers	NOUN	O
6787	providers	NOUN	O
6788	Argentina	PROPN	S-GPE
6789	evaluation	NOUN	O
6790	evaluation	NOUN	O
6791	evaluation	NOUN	O
6792	professionalism	NOUN	O
6793	intimidation	NOUN	O
6794	downstairs	ADV	O
6795	waterway	NOUN	O
6796	waterway	NOUN	O
6797	ecosystems	NOUN	O
6798	ecosystems	NOUN	O
6799	compatibility	NOUN	O
6800	Latvia	PROPN	S-GPE
6801	Latvia	PROPN	S-GPE
6802	Latvia	PROPN	S-GPE
6803	Latvia	PROPN	E-GPE
6804	activities	NOUN	O
6805	submarine	NOUN	O
6806	League	PROPN	B-LAW
6807	League	PROPN	I-ORG
6808	crises	NOUN	O
6809	forums	NOUN	O
6810	Framework	PROPN	I-ORG
6811	Framework	NOUN	I-EVENT
6812	Framework	PROPN	I-LAW
6813	Framework	PROPN	I-ORG
6814	Framework	PROPN	E-LAW
6815	competences	NOUN	O
6816	competences	NOUN	O
6817	competences	NOUN	O
6818	Budgeting	NOUN	O
6819	additives	NOUN	O
6820	additives	NOUN	O
6821	additives	NOUN	O
6822	International	PROPN	I-ORG
6823	International	PROPN	I-ORG
6824	International	PROPN	I-ORG
6825	renegotiation	NOUN	O
6826	renegotiation	NOUN	O
6827	Liberties	PROPN	E-ORG
6828	attitude	NOUN	O
6829	representations	NOUN	O
6830	representations	NOUN	O
6831	seriousness	NOUN	O
6832	remodelling	NOUN	O
6833	globalisation	NOUN	O
6834	globalisation	NOUN	O
6835	globalisation	NOUN	O
6836	globalisation	NOUN	O
6837	globalisation	NOUN	O
6838	World	PROPN	B-EVENT
6839	objections	NOUN	O
6840	funding	NOUN	O
6841	funding	NOUN	O
6842	societies	NOUN	O
6843	Chamber	PROPN	O
6844	Chamber	NOUN	S-ORG
6845	Chamber	PROPN	S-ORG
6846	Chamber	PROPN	O
6847	Empowerment	NOUN	I-LAW
6848	coasts	NOUN	O
6849	prosperity	NOUN	O
6850	prosperity	NOUN	O
6851	Exports	NOUN	O
6852	Exports	PROPN	E-LAW
6853	team	NOUN	O
6854	disputes	NOUN	O
6855	exposures	NOUN	O
6856	industries	NOUN	O
6857	horrors	NOUN	O
6858	tonnes	NOUN	E-QUANTITY
6859	tonnes	NOUN	E-QUANTITY
6860	tonnes	NOUN	E-QUANTITY
6861	tonnes	NOUN	E-QUANTITY
6862	tonnes	NOUN	O
6863	dialogues	NOUN	O
6864	dialogues	NOUN	O
6865	Operational	PROPN	I-ORG
6866	gesture	NOUN	O
6867	Alliance	PROPN	E-ORG
6868	exports	NOUN	O
6869	criticisms	NOUN	O
6870	chairmen	NOUN	O
